"scenario","rate_mt","L_mid","L_top","f1","f2","f3"
1,0.87,8,6,128534815.26402,18361772.4251512,1252147500
3,0.87,8,6,343316672.5336,55115221.568354,3756442500
1,0.88,8,6,129697942.120088,18607654.7780923,1266540000
3,0.88,8,6,345061906.139132,56009841.6173434,3799620000
1,0.89,8,6,130861891.69992,18853537.1310335,1280932500
3,0.89,8,6,348026826.302738,56821253.3820493,3842797500
1,0.9,8,6,132061108.430223,19111889.4680036,1295325000
3,0.9,8,6,350870666.224866,57632665.1467552,3885975000
1,0.91,8,6,133189436.838226,19345301.8369159,1309717500
3,0.91,8,6,353856727.793127,58444076.9114611,3929152500
1,0.92,8,6,134360218.286252,19591184.189857,1324110000
3,0.92,8,6,356828525.468442,59255488.676167,3972330000
1,0.93,8,6,135529009.407917,19837066.5427982,1338502500
3,0.93,8,6,359810607.552332,60066900.4408729,4015507500
1,0.94,8,6,136694686.721324,20082948.8957394,1352895000
3,0.94,8,6,362579678.903543,60895915.7639659,4058685000
1,0.95,8,6,137893097.510681,20328831.2486806,1367287500
3,0.95,8,6,365267486.60158,61734151.0580835,4101862500
1,0.96,8,6,139075212.249277,20574713.6016217,1381680000
3,0.96,8,6,368204113.314732,62541314.3942887,4145040000
1,0.97,8,6,140239161.829109,20820595.9545629,1396072500
3,0.97,8,6,370890457.852548,63379549.6884063,4188217500
1,0.98,8,6,141403111.408941,21066478.3075041,1410465000
3,0.98,8,6,373595188.674091,64217784.982524,4231395000
1,0.99,8,6,142555387.578746,21312360.6604453,1424857500
3,0.99,8,6,376370339.890881,65046419.5545903,4274572500
1,1,8,6,165336123.734878,19156064.2390878,1439250000
3,1,8,6,379502959.224476,65852400.7241365,4317750000
1,0.8,9,6,140102499.634108,8372422.39165973,1151400000
3,0.8,9,6,296932822.197399,52588405.986616,3454200000
1,0.81,9,6,141664658.957652,8482436.10063349,1165792500
3,0.81,9,6,290046967.859903,54161215.1440926,3497377500
1,0.82,9,6,116592575.005323,17838747.6908597,1180185000
3,0.82,9,6,292915196.216285,54990509.2617396,3540555000
1,0.83,9,6,145034389.244442,8705965.51239819,1194577500
3,0.83,9,6,295721903.566231,55819803.3793866,3583732500
1,0.84,9,6,146718843.025955,8817730.21828055,1208970000
3,0.84,9,6,298495716.022126,56649097.4970337,3626910000
1,0.85,9,6,148401437.170182,8929494.92416292,1223362500
3,0.85,9,6,300875879.772573,57567526.9800865,3670087500
1,0.86,9,6,122413417.955537,18665520.8732959,1237755000
3,0.86,9,6,303859678.091901,58376703.4506747,3713265000
1,0.87,9,6,123577367.535369,18911403.2262371,1252147500
3,0.87,9,6,306393221.994161,59217827.1838472,3756442500
1,0.88,9,6,124740494.391436,19157285.5791783,1266540000
3,0.88,9,6,308138455.599694,60112447.2328366,3799620000
1,0.89,9,6,125904443.971268,19403167.9321195,1280932500
3,0.89,9,6,311103375.7633,60923858.9975425,3842797500
1,0.9,9,6,127103660.701572,19661520.2690896,1295325000
3,0.9,9,6,313947215.685427,61735270.7622484,3885975000
1,0.91,9,6,128231989.109575,19894932.6380018,1309717500
3,0.91,9,6,316933277.253689,62546682.5269542,3929152500
1,0.92,9,6,129402770.5576,20140814.990943,1324110000
3,0.92,9,6,319905074.929004,63358094.2916602,3972330000
1,0.93,9,6,130545545.215173,20386697.3438842,1338502500
3,0.93,9,6,322887157.012893,64169506.056366,4015507500
1,0.94,9,6,131680886.394125,20632579.6968253,1352895000
3,0.94,9,6,325656228.364104,64998521.3794591,4058685000
1,0.95,9,6,132848961.049029,20878462.0497665,1367287500
3,0.95,9,6,328344036.062142,65836756.6735766,4101862500
1,0.96,9,6,134000739.653171,21124344.4027077,1381680000
3,0.96,9,6,331280662.775294,66643920.0097819,4145040000
1,0.97,9,6,135134353.098549,21370226.7556489,1396072500
3,0.97,9,6,333967007.313109,67482155.3038995,4188217500
1,0.98,9,6,136267966.543928,21616109.1085901,1410465000
3,0.98,9,6,336671738.134653,68320390.5980171,4231395000
1,0.99,9,6,137389906.579278,21861991.4615312,1424857500
3,0.99,9,6,339446889.351442,69149025.1700835,4274572500
1,1,9,6,160338452.613709,19711867.7237574,1439250000
3,1,9,6,342448281.937671,69969587.089337,4317750000
1,0.8,1,7,198695645.067335,2262401.00894125,1151400000
3,0.8,1,7,477317302.696587,28360245.8974215,3454200000
1,0.81,1,7,200857256.935509,2388024.58005438,1165792500
3,0.81,1,7,472884282.570604,29597760.937251,3497377500
1,0.82,1,7,203162527.715868,2552968.14149509,1180185000
3,0.82,1,7,478179401.683288,30091760.937251,3540555000
1,0.83,1,7,205354214.113055,2678612.81534848,1194577500
3,0.83,1,7,483412999.789538,30585760.937251,3583732500
1,0.84,1,7,207602281.339946,2823906.93299554,1208970000
3,0.84,1,7,488613703.001735,31079760.937251,3626910000
1,0.85,1,7,209848488.929551,2969201.0506426,1223362500
3,0.85,1,7,493353040.083768,31662896.3026567,3670087500
1,0.86,1,7,211989796.437057,3125171.14022813,1237755000
3,0.86,1,7,498763729.159399,32136778.6555979,3713265000
1,0.87,1,7,214237863.663948,3270465.25787518,1252147500
3,0.87,1,7,503753666.440658,32642608.2711233,3756442500
1,0.88,1,7,216485108.167074,3415759.37552224,1266540000
3,0.88,1,7,507969141.52392,33201934.2024656,3799620000
1,0.89,1,7,218733175.393965,3561053.49316931,1280932500
3,0.89,1,7,513360952.443829,33678051.8495244,3842797500
1,0.9,1,7,220478747.174028,3987698.89349508,1295325000
3,0.9,1,7,518631683.122258,34154169.4965833,3885975000
1,0.91,1,7,223228955.826389,3851641.72846342,1309717500
3,0.91,1,7,524044635.446823,34630287.1436421,3929152500
1,0.92,1,7,225483854.921474,3996935.84611049,1324110000
3,0.92,1,7,529443323.87844,35106404.7907009,3972330000
1,0.93,1,7,227736763.690198,4142229.96375753,1338502500
3,0.93,1,7,534823543.244384,35582522.4377598,4015507500
1,0.94,1,7,229986558.650663,4287524.08140459,1352895000
3,0.94,1,7,539915723.839293,36076243.6432057,4058685000
1,0.95,1,7,232269087.087079,4432818.19905164,1367287500
3,0.95,1,7,544926640.781028,36579184.8196762,4101862500
1,0.96,1,7,234535319.472734,4578112.31669872,1381680000
3,0.96,1,7,550186376.737877,37051054.0382344,4145040000
1,0.97,1,7,236716874.724613,4723406.43434578,1396072500
3,0.97,1,7,555195830.51939,37553995.214705,4188217500
1,0.98,1,7,238867546.99352,4868700.55199281,1410465000
3,0.98,1,7,560223670.584631,38056936.3911755,4231395000
1,0.99,1,7,241006545.852401,5013994.66963989,1424857500
3,0.99,1,7,565321931.045118,38550276.8455949,4274572500
1,1,1,7,243168671.327317,5159288.78728696,1439250000
3,1,1,7,570777659.62241,39020963.8974939,4317750000
1,0.8,2,7,146954373.803439,9573861.52427158,1151400000
3,0.8,2,7,276137831.743175,55183775.3091862,3454200000
1,0.81,2,7,147782792.394301,9867132.15420824,1165792500
3,0.81,2,7,269190105.734839,56756584.4666627,3497377500
1,0.82,2,7,145465126.911503,10569179.6681557,1180185000
3,0.82,2,7,271970518.965171,57585878.5843098,3540555000
1,0.83,2,7,149613363.017225,10493014.5071494,1194577500
3,0.83,2,7,274689411.189067,58415172.7019568,3583732500
1,0.84,2,7,150528236.966805,10805955.68362,1208970000
3,0.84,2,7,277375408.518911,59244466.8196039,3626910000
1,0.85,2,7,151488073.542412,11118896.8600906,1223362500
3,0.85,2,7,279600039.718592,60162896.3026567,3670087500
1,0.86,2,7,152284734.566598,11442514.0084996,1237755000
3,0.86,2,7,282496022.911869,60972072.7732449,3713265000
1,0.87,2,7,153199608.516178,11755455.1849702,1252147500
3,0.87,2,7,284971254.310776,61813196.5064173,3756442500
1,0.88,2,7,154113659.741993,12068396.3614408,1266540000
3,0.88,2,7,286672023.511685,62707816.5554068,3799620000
1,0.89,2,7,155028533.691573,12381337.5379114,1280932500
3,0.89,2,7,289549128.54924,63519228.3201127,3842797500
1,0.9,2,7,155440912.194325,12975629.9970607,1295325000
3,0.9,2,7,292305153.345317,64330640.0848186,3885975000
1,0.91,2,7,156857927.569375,13007219.8908526,1309717500
3,0.91,2,7,295203399.787529,65142051.8495244,3929152500
1,0.92,2,7,157779633.387149,13320161.0673232,1324110000
3,0.92,2,7,298087382.336793,65953463.6142303,3972330000
1,0.93,2,7,158699348.878562,13633102.2437938,1338502500
3,0.93,2,7,300952895.820384,66764875.3789362,4015507500
1,0.94,2,7,159615950.561717,13946043.4202643,1352895000
3,0.94,2,7,303530370.53294,67593890.7020293,4058685000
1,0.95,2,7,160565285.720822,14258984.5967349,1367287500
3,0.95,2,7,306026581.592322,68432125.9961468,4101862500
1,0.96,2,7,161467746.261802,14571925.7732055,1381680000
3,0.96,2,7,308771611.666818,69239289.332352,4145040000
1,0.97,2,7,162205420.426839,14884866.9496761,1396072500
3,0.97,2,7,311266359.565978,70077524.6264696,4188217500
1,0.98,2,7,162959033.872217,15197808.1261467,1410465000
3,0.98,2,7,313779493.748866,70915759.9205873,4231395000
1,0.99,2,7,163700973.907568,15510749.3026173,1424857500
3,0.99,2,7,316363048.327,71744394.4926537,4274572500
1,1,2,7,164466040.558955,15823690.4790879,1439250000
3,1,2,7,319304071.02194,72550375.6621998,4317750000
1,0.8,3,7,198695645.067335,2262401.00894126,1151400000
3,0.8,3,7,477314302.33141,28360245.8974215,3454200000
1,0.81,3,7,200857256.935509,2388024.58005438,1165792500
3,0.81,3,7,472881282.205428,29597760.9372509,3497377500
1,0.82,3,7,203162527.715868,2552968.1414951,1180185000
3,0.82,3,7,478176401.318112,30091760.937251,3540555000
1,0.83,3,7,205354214.113055,2678612.81534849,1194577500
3,0.83,3,7,483409999.424361,30585760.937251,3583732500
1,0.84,3,7,207602281.339946,2823906.93299555,1208970000
3,0.84,3,7,488610702.636559,31079760.937251,3626910000
1,0.85,3,7,209848488.929551,2969201.05064261,1223362500
3,0.85,3,7,493350039.718592,31662896.3026567,3670087500
1,0.86,3,7,211989796.437057,3125171.14022813,1237755000
3,0.86,3,7,498760728.794222,32136778.6555978,3713265000
1,0.87,3,7,214237863.663948,3270465.25787519,1252147500
3,0.87,3,7,503750666.075482,32642608.2711232,3756442500
1,0.88,3,7,216485108.167074,3415759.37552224,1266540000
3,0.88,3,7,507966141.158744,33201934.2024656,3799620000
1,0.89,3,7,218733175.393965,3561053.4931693,1280932500
3,0.89,3,7,513357952.078652,33678051.8495244,3842797500
1,0.9,3,7,220478747.174028,3987698.89349508,1295325000
3,0.9,3,7,518628682.757082,34154169.4965833,3885975000
1,0.91,3,7,223228955.826389,3851641.72846341,1309717500
3,0.91,3,7,524041635.081646,34630287.1436421,3929152500
1,0.92,3,7,225483854.921474,3996935.84611048,1324110000
3,0.92,3,7,529440323.513263,35106404.7907009,3972330000
1,0.93,3,7,227736763.690198,4142229.96375754,1338502500
3,0.93,3,7,534820542.879207,35582522.4377598,4015507500
1,0.94,3,7,229986558.650663,4287524.08140459,1352895000
3,0.94,3,7,539912723.474116,36076243.6432058,4058685000
1,0.95,3,7,232269087.087079,4432818.19905166,1367287500
3,0.95,3,7,544923640.415851,36579184.8196762,4101862500
1,0.96,3,7,234535319.472734,4578112.31669872,1381680000
3,0.96,3,7,550183376.372701,37051054.0382344,4145040000
1,0.97,3,7,236716874.724613,4723406.43434578,1396072500
3,0.97,3,7,555192830.154213,37553995.214705,4188217500
1,0.98,3,7,238867546.99352,4868700.55199284,1410465000
3,0.98,3,7,560220670.219455,38056936.3911756,4231395000
1,0.99,3,7,241006545.8524,5013994.6696399,1424857500
3,0.99,3,7,565318930.679941,38550276.8455949,4274572500
1,1,3,7,243168671.327317,5159288.78728695,1439250000
3,1,3,7,570774659.257234,39020963.8974939,4317750000
1,0.8,4,7,162828964.892363,11203577.4795295,1151400000
3,0.8,4,7,483937694.472741,31974857.2425364,3454200000
1,0.81,4,7,164145784.370802,11440965.756525,1165792500
3,0.81,4,7,477546798.373069,33500854.3810639,3497377500
1,0.82,4,7,165534584.562927,11717674.023848,1180185000
3,0.82,4,7,480563808.010424,34318972.0281227,3540555000
1,0.83,4,7,166781057.00952,11955083.4035838,1194577500
3,0.83,4,7,483763288.469614,35137089.6751816,3583732500
1,0.84,4,7,167999292.303638,12212142.2271132,1208970000
3,0.84,4,7,486911487.751024,35955207.3222404,3626910000
1,0.85,4,7,169215667.96047,12469201.0506426,1223362500
3,0.85,4,7,489881515.580231,36795608.8106506,3670087500
1,0.86,4,7,170327143.535203,12736935.8461105,1237755000
3,0.86,4,7,493090227.794682,37608697.0459447,3713265000
1,0.87,4,7,171545378.829321,12993994.6696399,1252147500
3,0.87,4,7,495542554.854544,38475674.8847622,3756442500
1,0.88,4,7,172762791.399674,13251053.4931693,1266540000
3,0.88,4,7,498549855.301408,39277697.2787773,3799620000
1,0.89,4,7,173981026.693791,13508112.3166987,1280932500
3,0.89,4,7,501606107.198904,40098050.2199538,3842797500
1,0.9,4,7,173352360.047832,14046522.4229069,1295325000
3,0.9,4,7,504343597.253252,40918403.1611303,3885975000
1,0.91,4,7,176417143.260669,14022229.9637575,1309717500
3,0.91,4,7,507023978.785393,41738756.1023067,3929152500
1,0.92,4,7,177642210.422981,14279288.787287,1324110000
3,0.92,4,7,509603322.679195,42559109.0434832,3972330000
1,0.93,4,7,178865287.258932,14536347.6108164,1338502500
3,0.93,4,7,512192950.981572,43379461.9846597,4015507500
1,0.94,4,7,180085250.286624,14793406.4343458,1352895000
3,0.94,4,7,513271565.46537,44192866.4987834,4058685000
1,0.95,4,7,181337946.790267,15050465.2578752,1367287500
3,0.95,4,7,515727860.558365,45019925.3223127,4101862500
1,0.96,4,7,182574347.243149,15307524.0814046,1381680000
3,0.96,4,7,518246542.919,45839216.1563641,4145040000
1,0.97,4,7,183792582.537266,15564582.904934,1396072500
3,0.97,4,7,520701374.851774,46666274.9798935,4188217500
1,0.98,4,7,185010817.831384,15821641.7284634,1410465000
3,0.98,4,7,523174593.068275,47493333.8034229,4231395000
1,0.99,4,7,186217379.715475,16078700.5519928,1424857500
3,0.99,4,7,525660627.347715,48317992.4464395,4274572500
1,1,4,7,187447068.215601,16335759.3755222,1439250000
3,1,4,7,528520685.769164,49117928.1837853,4317750000
1,0.8,5,7,198695645.067335,2262401.00894124,1151400000
3,0.8,5,7,547103022.534272,21607171.1775855,3454200000
1,0.81,5,7,200857256.935509,2388024.58005438,1165792500
3,0.81,5,7,543447044.048649,22709164.4792921,3497377500
1,0.82,5,7,203162527.715868,2552968.1414951,1180185000
3,0.82,5,7,549321323.751758,23091399.7734098,3540555000
1,0.83,5,7,205354214.113055,2678612.81534848,1194577500
3,0.83,5,7,555273409.252965,23473635.0675274,3583732500
1,0.84,5,7,207602281.339946,2823906.93299555,1208970000
3,0.84,5,7,561174213.576392,23855870.361645,3626910000
1,0.85,5,7,209848488.929551,2969201.05064261,1223362500
3,0.85,5,7,566740859.558156,24282673.3384655,3670087500
1,0.86,5,7,211989796.437057,3125171.14022812,1237755000
3,0.86,5,7,572737382.696976,24654849.8090538,3713265000
1,0.87,5,7,214237863.663948,3270465.2578752,1252147500
3,0.87,5,7,577600293.456545,25134805.4866888,3756442500
1,0.88,5,7,216485108.167074,3415759.37552223,1266540000
3,0.88,5,7,583492715.24665,25482014.6275877,3799620000
1,0.89,5,7,218733175.393965,3561053.4931693,1280932500
3,0.89,5,7,589348513.362633,25859779.3334701,3842797500
1,0.9,5,7,220478747.174028,3987698.89349509,1295325000
3,0.9,5,7,595066622.192324,26237544.0393524,3885975000
1,0.91,5,7,223228955.826389,3851641.72846342,1309717500
3,0.91,5,7,600926952.668148,26615308.7452348,3929152500
1,0.92,5,7,225483854.921474,3996935.84611048,1324110000
3,0.92,5,7,606773019.251026,26993073.4511172,3972330000
1,0.93,5,7,227736763.690198,4142229.96375754,1338502500
3,0.93,5,7,612629370.242478,27370838.1569995,4015507500
1,0.94,5,7,229986558.650663,4287524.08140459,1352895000
3,0.94,5,7,618584007.921898,27734706.0087763,4058685000
1,0.95,5,7,232269087.087079,4432818.19905165,1367287500
3,0.95,5,7,624239966.88044,28125882.4793644,4101862500
1,0.96,5,7,234535319.472734,4578112.3166987,1381680000
3,0.96,5,7,630035993.001403,28501522.9709965,4145040000
1,0.97,5,7,236716874.724613,4723406.43434578,1396072500
3,0.97,5,7,635579992.160076,28892699.4415848,4188217500
1,0.98,5,7,238867546.99352,4868700.55199283,1410465000
3,0.98,5,7,641163462.477418,29283875.912173,4231395000
1,0.99,5,7,241006545.852401,5013994.66963989,1424857500
3,0.99,5,7,646778950.3018,29670252.0217355,4274572500
1,1,5,7,243168671.327317,5159288.78728695,1439250000
3,1,5,7,652762943.593125,30032595.0600109,4317750000
1,0.8,6,7,139878332.773937,10368498.3173213,1151400000
3,0.8,6,7,295315244.087127,55183775.3091862,3454200000
1,0.81,6,7,141008516.070681,10628239.5354933,1165792500
3,0.81,6,7,288342798.308593,56756584.4666627,3497377500
1,0.82,6,7,137944092.429569,11366002.6022806,1180185000
3,0.82,6,7,291003463.639765,57585878.5843098,3540555000
1,0.83,6,7,143442616.10537,11187063.0649051,1194577500
3,0.83,6,7,293602607.964502,58415172.7019568,3583732500
1,0.84,6,7,144659254.760832,11466474.8296109,1208970000
3,0.84,6,7,296168857.395187,59244466.8196039,3626910000
1,0.85,6,7,145874033.77901,11745886.5943168,1223362500
3,0.85,6,7,298070588.42156,60162896.3026567,3670087500
1,0.86,6,7,144002129.901962,12326893.4317757,1237755000
3,0.86,6,7,300784582.148616,60972072.7732449,3713265000
1,0.87,6,7,145188432.422971,12606305.1964815,1252147500
3,0.87,6,7,303146311.433268,61813196.5064174,3756442500
1,0.88,6,7,146373912.220214,12885716.9611874,1266540000
3,0.88,6,7,304788970.914841,62707816.5554068,3799620000
1,0.89,6,7,147560214.741223,13165128.7258933,1280932500
3,0.89,6,7,307434563.347354,63519228.3201127,3842797500
1,0.9,6,7,148244021.815403,13725891.7732779,1295325000
3,0.9,6,7,309959075.538389,64330640.0848186,3885975000
1,0.91,6,7,149932465.761882,13723952.2553051,1309717500
3,0.91,6,7,312625809.375558,65142051.8495244,3929152500
1,0.92,6,7,151125600.151084,14003364.0200109,1324110000
3,0.92,6,7,315278279.319781,65953463.6142303,3972330000
1,0.93,6,7,152316744.213926,14282775.7847168,1338502500
3,0.93,6,7,317941033.672578,66764875.3789362,4015507500
1,0.94,6,7,153504774.468509,14562187.5494227,1352895000
3,0.94,6,7,320390777.292696,67593890.7020293,4058685000
1,0.95,6,7,154725538.199043,14841599.3141286,1367287500
3,0.95,6,7,322759257.259641,68432125.9961468,4101862500
1,0.96,6,7,155930005.878815,15121011.0788345,1381680000
3,0.96,6,7,325376556.241701,69239289.332352,4145040000
1,0.97,6,7,157049796.424812,15400422.8435404,1396072500
3,0.97,6,7,327743573.048424,70077524.6264697,4188217500
1,0.98,6,7,158138703.987837,15679834.6082462,1410465000
3,0.98,6,7,330128976.138875,70915759.9205873,4231395000
1,0.99,6,7,159215938.140835,15959246.3729521,1424857500
3,0.99,6,7,332584799.624572,71744394.4926537,4274572500
1,1,6,7,160316298.909869,16238658.137658,1439250000
3,1,6,7,335398091.227075,72550375.6621998,4317750000
1,0.8,7,7,162829515.60744,11203577.4795295,1151400000
3,0.8,7,7,299799500.358281,55183775.3091862,3454200000
1,0.81,7,7,164146335.085879,11440965.756525,1165792500
3,0.81,7,7,292706793.220344,56756584.4666627,3497377500
1,0.82,7,7,165535135.278003,11717674.023848,1180185000
3,0.82,7,7,295183845.106138,57585878.5843097,3540555000
1,0.83,7,7,166782158.439674,11955083.4035838,1194577500
3,0.83,7,7,297599375.985497,58415172.7019568,3583732500
1,0.84,7,7,168000393.733791,12212142.2271132,1208970000
3,0.84,7,7,299982011.970803,59244466.8196039,3626910000
1,0.85,7,7,169216769.390624,12469201.0506426,1223362500
3,0.85,7,7,301564694.702366,60162896.3026567,3670087500
1,0.86,7,7,170328244.965357,12736935.8461105,1237755000
3,0.86,7,7,304157316.551106,60972072.7732449,3713265000
1,0.87,7,7,171546480.259475,12993994.6696399,1252147500
3,0.87,7,7,306476699.718958,61813196.5064173,3756442500
1,0.88,7,7,172763892.829828,13251053.4931693,1266540000
3,0.88,7,7,308090861.182462,62707816.5554068,3799620000
1,0.89,7,7,173982128.123945,13508112.3166987,1280932500
3,0.89,7,7,310664604.87548,63519228.3201127,3842797500
1,0.9,7,7,173353461.477986,14046522.4229069,1295325000
