"seed","method","evaluation","phase","scenario","rate_mt","L_mid","L_top","f1_retained_integral_m3yr","f2_unretained_final_m3","f3_total_cost_eur"
6,"EPI",85,"sequential",1,0.881489603919908,9,3,153062284.297237,9341969.67881,1268683912.44173
6,"EPI",86,"sequential",3,0.919597597839311,6,1,403267905.45833,35087796.4287861,3970592528.07069
6,"EPI",87,"sequential",1,0.800009468663484,3,1,201306592.373403,1731.94818558544,1151413627.77392
6,"EPI",88,"sequential",1,0.937026264006272,7,4,179722352.968908,14716963.9267423,1348615050.47103
6,"EPI",89,"sequential",3,0.966143031325191,2,9,302165335.409674,71382192.4728733,4171564073.50435
6,"EPI",90,"sequential",3,0.86090477113612,4,5,594291540.429205,1111887.77423826,3717171575.57298
6,"EPI",91,"sequential",3,0.803770227450877,2,9,256087298.097014,58770167.1813006,3470478899.57603
6,"EPI",92,"sequential",1,0.970447525335476,1,7,236813122.757477,4729908.71422004,1396716600.83908
6,"EPI",93,"sequential",3,0.966136938612908,1,9,545121669.828018,38987712.5718913,4171537766.69588
6,"EPI",94,"sequential",1,0.965706203691661,3,5,242805974.897322,10675.971938476,1389892653.66322
6,"EPI",95,"sequential",1,0.939601196395233,5,5,235939990.156031,1145758.01987218,1352321021.91184
6,"EPI",96,"sequential",3,0.932449531462044,8,5,472176329.67854,20765397.872167,4026083964.47024
6,"EPI",97,"sequential",3,0.895951580395922,8,4,434243851.587881,33888314.9301347,3868494936.25449
6,"EPI",98,"sequential",3,0.886770028714091,9,7,314112650.215964,60661224.6123607,3828851291.48026
6,"EPI",99,"sequential",1,0.960156991798431,3,9,212778263.417455,10397038.1750631,1381905950.44589
6,"EPI",100,"sequential",3,0.811634160438553,4,4,503950001.006981,24563893.3228828,3504433396.23356
7,"TS",1,"initial",3,0.981204264052212,1,3,634126026.014537,9358028.89330946,4236594711.11144
7,"TS",2,"initial",1,0.997747828811407,4,5,219023836.27498,5127116.7798002,1436008562.61682
7,"TS",3,"initial",1,0.81312914788723,9,9,115451941.428128,17700522.3130617,1170296126.0967
7,"TS",4,"initial",3,0.925407751696184,3,7,532361494.072766,35363877.3920475,3995679319.8862
7,"TS",5,"initial",1,0.898095008172095,5,8,202518889.793845,9032626.49686186,1292583240.51169
7,"TS",6,"initial",3,0.994204882578924,8,2,359744488.405676,69465413.3216503,4292728131.75515
7,"TS",7,"initial",3,0.872444169502705,9,2,288244053.523695,64108948.6363322,3766995812.87031
7,"TS",8,"initial",3,0.935998692223802,5,8,647406053.841311,20899472.6392965,4041408353.34932
7,"TS",9,"initial",1,0.852743986062706,6,6,122953250.594198,18344155.3186278,1227311781.94075
7,"TS",10,"initial",1,0.837142852274701,8,8,124375581.349916,17592469.0562761,1204857850.13636
7,"TS",11,"initial",3,0.837028644327074,9,7,301942187.391018,56402134.0038573,3614080429.04322
7,"TS",12,"initial",3,0.875859349314123,2,9,275349572.153333,64504338.3192549,3781741705.50106
7,"TS",13,"initial",3,0.969404878420755,5,9,728113406.525632,0,4185647913.80122
7,"TS",14,"initial",3,0.899615226686001,8,8,331943914.792517,62196559.1094346,3884313645.02348
7,"TS",15,"initial",1,0.958117114705965,8,6,138856053.894591,20528416.7749802,1378970057.34056
7,"TS",16,"initial",1,0.967692774394527,8,6,139970612.401702,20763865.3484989,1392751825.54732
7,"TS",17,"initial",3,0.89138077297248,2,4,370565049.078047,40211873.0519378,3848759332.50192
7,"TS",18,"initial",1,0.9598951629363,7,1,213217791.864071,4576589.09583202,1381529113.25607
7,"TS",19,"initial",1,0.876388612249866,5,7,215674066.646372,3363288.03585854,1261342310.18062
7,"TS",20,"initial",1,0.951940246298909,6,7,154962680.319165,14895812.0783628,1370079999.4857
7,"TS",21,"sequential",1,0.821215720009059,6,9,126590811.687892,15467199.0262094,1181934725.02304
7,"TS",22,"sequential",3,0.918882043473423,3,7,528837359.767139,35053176.9076061,3967502943.20737
7,"TS",23,"sequential",3,0.8021889784839,5,8,569545968.089488,15712624.7305722,3463651461.84886
7,"TS",24,"sequential",3,0.996330679394305,3,8,579780713.450581,36225344.0575151,4301906790.95476
7,"TS",25,"sequential",3,0.942828620923683,5,5,740610689.750965,0,4070898277.99324
7,"TS",26,"sequential",1,0.824641810823232,4,3,192426651.968201,2601312.19356295,1186865726.22734
7,"TS",27,"sequential",3,0.963061248417944,4,1,611257923.75395,13802072.9701116,4158257705.35658
7,"TS",28,"sequential",1,0.940309889288619,5,6,207492995.631829,10289495.6021804,1353341008.15864
7,"TS",29,"sequential",3,0.891412743367255,4,2,502032564.452734,40214495.7526762,3848897372.67396
7,"TS",30,"sequential",1,0.838528577098623,4,9,170974016.76486,11604363.6423588,1206852254.58919
7,"TS",31,"sequential",1,0.976258238358423,2,9,140747373.789818,20879362.3461481,1405079669.55736
7,"TS",32,"sequential",1,0.854728932026774,7,1,197089730.001967,3037909.6512669,1230168615.41953
7,"TS",33,"sequential",1,0.998795644333586,1,3,251124828.784327,10675.9719384536,1437516631.10711
7,"TS",34,"sequential",3,0.811051699891686,2,8,282599811.080059,52523888.5875418,3501918477.20733
7,"TS",35,"sequential",1,0.849251066707075,7,8,174972792.801453,11329813.1826014,1222284597.75816
7,"TS",36,"sequential",1,0.905905555281788,2,9,135583174.010099,18756366.6744826,1303824570.43931
7,"TS",37,"sequential",1,0.966942713595927,3,3,243116920.770306,10675.9719384611,1391672300.54294
7,"TS",38,"sequential",1,0.984644055645913,3,3,247556614.258143,10675.9719384536,1417148957.08838
7,"TS",39,"sequential",1,0.936861338606104,7,5,209618841.735101,4241921.1776227,1348377681.58884
7,"TS",40,"sequential",1,0.868405483290553,9,3,151122369.09471,9166488.5315457,1249852591.82593
7,"TS",41,"sequential",1,0.828431327454746,4,3,193041311.824383,2656371.64109142,1192319788.03924
7,"TS",42,"sequential",1,0.839050400909036,8,3,151429191.862682,8257486.25088381,1207603289.50833
7,"TS",43,"sequential",1,0.912549917912111,1,3,229372704.932043,10675.9719384611,1313387469.35501
7,"TS",44,"sequential",3,0.831734424084425,7,7,298010664.778384,58559007.4710287,3591221309.59053
7,"TS",45,"sequential",3,0.966258905082941,3,3,624768499.681782,9190992.52835891,4172064387.42187
7,"TS",46,"sequential",1,0.867478439910337,3,4,213669898.573974,3234379.18811994,1248518344.64095
7,"TS",47,"sequential",1,0.962238384364173,3,2,242368006.281524,2032787.70893,1384901594.69614
7,"TS",48,"sequential",1,0.801863864576444,7,3,188547700.690092,2303212.69452498,1154082567.09165
7,"TS",49,"sequential",1,0.838181904051453,3,2,191077595.339459,7951568.90678115,1206353305.40605
7,"TS",50,"sequential",1,0.841930480021983,7,2,174910919.471058,10936103.7384113,1211748443.37164
7,"TS",51,"sequential",1,0.965667972201481,3,2,243043173.96442,2101782.94659822,1389837628.99098
7,"TS",52,"sequential",3,0.939761481620371,6,7,320333462.729121,67573897.2496192,4057655137.26636
7,"TS",53,"sequential",1,0.975456658098847,7,3,215607469.456787,4802688.46672314,1403925995.16877
7,"TS",54,"sequential",1,0.828829029249027,7,3,193106315.987316,2661599.29914319,1192892180.34666
7,"TS",55,"sequential",1,0.968651694338769,4,3,214557308.384709,4704367.06128597,1394131951.07707
7,"TS",56,"sequential",3,0.938892264664173,9,9,306981045.35056,69281292.6861297,4053902075.75373
7,"TS",57,"sequential",1,0.935204509180039,5,4,242619746.934573,2240764.39192064,1345993089.83737
7,"TS",58,"sequential",1,0.826517949765548,5,4,220509099.401514,481011.882539336,1189565959.20007
7,"TS",59,"sequential",1,0.899799405457452,6,3,153982563.146307,9759186.57430548,1295036294.30464
7,"TS",60,"sequential",1,0.887120405584574,5,4,232896650.823912,1434648.53752607,1276788043.7376
7,"TS",61,"sequential",1,0.839297671522945,6,4,144572705.333277,11447401.6607701,1207959173.7394
7,"TS",62,"sequential",3,0.88555587423034,5,1,671593205.742968,0,3823608875.95805
7,"TS",63,"sequential",1,0.85824094642885,5,9,191574250.943536,9021599.61954416,1235223282.14772
7,"TS",64,"sequential",1,0.90356846479699,2,3,161742148.906676,9061329.44026243,1300460912.95907
7,"TS",65,"sequential",1,0.888013058248907,1,4,218285396.100574,3532735.11339211,1278072794.08474
7,"TS",66,"sequential",1,0.88271062374115,1,6,195478488.095723,9516987.80542611,1270441265.21945
7,"TS",67,"sequential",1,0.933250614255667,3,1,234592994.993641,10675.971938476,1343180946.56747
7,"TS",68,"sequential",1,0.982895678374916,6,4,158440691.040832,15761293.9837988,1414632605.1011
7,"TS",69,"sequential",1,0.856929693790153,3,3,215493790.918822,0,1233336061.78748
7,"TS",70,"sequential",1,0.876007456472144,1,1,220184527.403291,10675.9719384611,1260793731.72753
7,"TS",71,"sequential",1,0.882316004903987,3,1,221773119.42977,10675.9719384648,1269873310.05806
7,"TS",72,"sequential",1,0.873601375566796,5,4,230166970.299968,1208005.97546333,1257330779.78451
7,"TS",73,"sequential",1,0.933955051098019,8,2,139650579.521224,19202111.7842219,1344194807.29282
7,"TS",74,"sequential",1,0.918562058312818,5,2,206438584.003196,9309794.52368956,1322040442.42672
7,"TS",75,"sequential",1,0.984037030301988,3,2,246647735.210868,2471325.17426723,1416275295.86214
7,"TS",76,"sequential",3,0.93121277266182,5,2,613337880.316561,27417203.1428659,4020743949.16057
7,"TS",77,"sequential",1,0.945598257798702,5,1,237718440.140391,10675.9719384573,1360952292.53678
7,"TS",78,"sequential",1,0.908418703591451,6,5,155205232.443808,9861778.52341839,1307441619.144
7,"TS",79,"sequential",1,0.989979306096211,1,3,248898272.827262,10675.9719384573,1424827716.29897
7,"TS",80,"sequential",1,0.931913182837889,5,5,234085967.996384,948130.847839266,1341256048.39943
7,"TS",81,"sequential",1,0.981348962662742,3,6,216096578.506937,10839901.9980216,1412406494.51235
7,"TS",82,"sequential",3,0.892421307926998,1,5,618141460.287066,0,3853252102.30179
7,"TS",83,"sequential",1,0.82058848394081,3,3,206442413.450263,17018.5744112134,1181031975.51181
7,"TS",84,"sequential",3,0.886181243974716,5,5,700314056.097805,0,3826309066.17183
7,"TS",85,"sequential",1,0.971001628506929,5,3,244137618.490573,10675.9719384648,1397514093.8286
7,"TS",86,"sequential",1,0.884706808580086,9,1,153542485.330118,9385118.07072296,1273314274.24889
7,"TS",87,"sequential",1,0.809765796083957,5,3,203874556.922402,40.1044122986495,1165455422.01384
7,"TS",88,"sequential",1,0.974006588384509,5,1,244896277.883788,10675.9719384387,1401838982.3324
7,"TS",89,"sequential",1,0.940958316856995,3,1,236534962.767003,10675.9719384462,1354274257.53643
7,"TS",90,"sequential",1,0.928248319961131,1,3,233332064.739692,10675.9719384499,1335981394.50406
7,"TS",91,"sequential",1,0.877414677897468,3,3,220537579.47913,10675.9719384648,1262819075.16393
7,"TS",92,"sequential",1,0.973231888702139,5,3,244698463.33378,10675.9719384611,1400723995.81455
7,"TS",93,"sequential",1,0.994489434314892,8,5,174834740.562713,10307866.0147862,1431318918.33771
7,"TS",94,"sequential",1,0.936530065210536,5,4,242887475.835355,2262986.9489025,1347900896.35426
7,"TS",95,"sequential",1,0.921078435378149,5,5,231473263.510556,669614.104315374,1325662138.118
7,"TS",96,"sequential",1,0.937785441894084,2,1,165658006.076375,9632068.89549315,1349707697.24606
7,"TS",97,"sequential",1,0.822712798183784,3,1,207041400.67078,11463.4879916422,1184089394.78601
7,"TS",98,"sequential",1,0.903944202605635,1,5,227361374.687587,12566.2125075795,1301001693.60016
7,"TS",99,"sequential",1,0.921275956043974,5,4,239804744.660363,2007256.29522779,1325946419.73629
7,"TS",100,"sequential",1,0.923997843964025,1,5,232263195.04042,10675.9719384424,1329863896.92522
7,"SCAL",1,"initial",3,0.981204264052212,1,3,634126026.014537,9358028.89330946,4236594711.11144
7,"SCAL",2,"initial",1,0.997747828811407,4,5,219023836.27498,5127116.7798002,1436008562.61682
7,"SCAL",3,"initial",1,0.81312914788723,9,9,115451941.428128,17700522.3130617,1170296126.0967
7,"SCAL",4,"initial",3,0.925407751696184,3,7,532361494.072766,35363877.3920475,3995679319.8862
7,"SCAL",5,"initial",1,0.898095008172095,5,8,202518889.793845,9032626.49686186,1292583240.51169
7,"SCAL",6,"initial",3,0.994204882578924,8,2,359744488.405676,69465413.3216503,4292728131.75515
7,"SCAL",7,"initial",3,0.872444169502705,9,2,288244053.523695,64108948.6363322,3766995812.87031
7,"SCAL",8,"initial",3,0.935998692223802,5,8,647406053.841311,20899472.6392965,4041408353.34932
7,"SCAL",9,"initial",1,0.852743986062706,6,6,122953250.594198,18344155.3186278,1227311781.94075
7,"SCAL",10,"initial",1,0.837142852274701,8,8,124375581.349916,17592469.0562761,1204857850.13636
7,"SCAL",11,"initial",3,0.837028644327074,9,7,301942187.391018,56402134.0038573,3614080429.04322
7,"SCAL",12,"initial",3,0.875859349314123,2,9,275349572.153333,64504338.3192549,3781741705.50106
7,"SCAL",13,"initial",3,0.969404878420755,5,9,728113406.525632,0,4185647913.80122
7,"SCAL",14,"initial",3,0.899615226686001,8,8,331943914.792517,62196559.1094346,3884313645.02348
7,"SCAL",15,"initial",1,0.958117114705965,8,6,138856053.894591,20528416.7749802,1378970057.34056
7,"SCAL",16,"initial",1,0.967692774394527,8,6,139970612.401702,20763865.3484989,1392751825.54732
7,"SCAL",17,"initial",3,0.89138077297248,2,4,370565049.078047,40211873.0519378,3848759332.50192
7,"SCAL",18,"initial",1,0.9598951629363,7,1,213217791.864071,4576589.09583202,1381529113.25607
7,"SCAL",19,"initial",1,0.876388612249866,5,7,215674066.646372,3363288.03585854,1261342310.18062
7,"SCAL",20,"initial",1,0.951940246298909,6,7,154962680.319165,14895812.0783628,1370079999.4857
7,"SCAL",21,"sequential",1,0.815028410963714,7,7,164626224.661023,11612100.8684304,1173029640.47953
7,"SCAL",22,"sequential",1,0.819139333860949,2,7,145343698.55962,10546093.5646612,1178946286.25937
7,"SCAL",23,"sequential",3,0.954094786476344,5,9,717953285.62139,0,4119542764.30823
7,"SCAL",24,"sequential",1,0.962419690238312,4,8,187628231.881943,14480897.8887059,1385162539.17549
7,"SCAL",25,"sequential",1,0.96511804042384,7,5,214017841.829899,4652474.43344511,1389046139.68001
7,"SCAL",26,"sequential",1,0.804909748304635,7,1,189218034.288356,2330388.36415293,1158466355.24745
7,"SCAL",27,"sequential",3,0.947151608578861,5,7,622629345.14816,28014460.109067,4089563857.94138
7,"SCAL",28,"sequential",1,0.86208597975783,7,9,173706681.630887,12226536.0642309,1240757246.36646
7,"SCAL",29,"sequential",1,0.952203205646947,5,4,246097158.902852,2525742.53857175,1370458463.72737
7,"SCAL",30,"sequential",1,0.983838870190084,7,8,189990382.741529,15078824.2605167,1415990093.92108
7,"SCAL",31,"sequential",1,0.83991785584949,5,7,207583814.782681,2822713.42680871,1208851774.03138
7,"SCAL",32,"sequential",1,0.968233426427469,1,1,243441497.085297,10675.9719384909,1393529958.98573
7,"SCAL",33,"sequential",1,0.888411639211699,1,4,218374999.780545,3538526.26032209,1278646451.73544
7,"SCAL",34,"sequential",1,0.826406499370933,3,2,188736862.585528,7754157.71066655,1189405554.21961
7,"SCAL",35,"sequential",1,0.902542392909527,3,1,226970230.929889,16326.3608689085,1298984138.99504
7,"SCAL",36,"sequential",3,0.841455582994968,1,1,546289571.104045,7853695.50454232,3633194843.47652
7,"SCAL",37,"sequential",1,0.880166850192472,2,6,132554771.238348,18138305.493448,1266780139.13952
7,"SCAL",38,"sequential",1,0.996987371891737,1,9,231051686.313716,8494992.47618779,1434914074.99518
7,"SCAL",39,"sequential",1,0.950359368463978,3,5,238929823.06486,10675.9719384648,1367804721.06178
7,"SCAL",40,"sequential",1,0.80718882153742,3,9,180503175.587166,8459697.5957083,1161746511.39773
7,"SCAL",41,"sequential",1,0.907822605036199,3,5,228183924.782365,10675.9719384536,1306583684.29835
7,"SCAL",42,"sequential",1,0.981343885743991,3,6,216095520.67332,10839833.9075819,1412399187.55704
7,"SCAL",43,"sequential",1,0.820729686785489,6,2,120749940.44783,16867652.6739021,1181235201.70602
7,"SCAL",44,"sequential",3,0.989283130085096,1,5,680665375.52479,0,4271477234.92492
7,"SCAL",45,"sequential",1,0.984651513723657,5,6,216773029.076366,10884195.0357797,1417159691.12677
7,"SCAL",46,"sequential",1,0.986808447539806,5,4,253085122.235461,3105889.24089321,1420264058.12167
7,"SCAL",47,"sequential",1,0.859421131527051,3,1,216016554.877864,10675.9719384499,1236921863.55031
7,"SCAL",48,"sequential",1,0.94837047951296,3,5,238422531.032206,10675.9719384536,1364942212.63903
7,"SCAL",49,"sequential",1,0.954571016645059,3,4,233312002.017466,4499783.09714796,1373866335.7064
7,"SCAL",50,"sequential",1,0.979780378751457,4,1,216271414.117104,4866060.29951741,1410148910.11803
7,"SCAL",51,"sequential",1,0.95263760201633,6,4,155046811.580036,14915847.732603,1371083668.702
7,"SCAL",52,"sequential",1,0.824656406929717,3,5,207379868.125027,1.11758708953857e-08,1186886733.67359
7,"SCAL",53,"sequential",1,0.99186761630699,6,3,167384222.687282,10980975.7057209,1427545466.76984
7,"SCAL",54,"sequential",1,0.896479517361149,3,3,225262543.564938,32589.1329280771,1290258145.36203
7,"SCAL",55,"sequential",1,0.83769665104337,3,1,210662106.348196,0,1205654905.01417
7,"SCAL",56,"sequential",1,0.963513362733647,3,8,216236525.902592,9892422.23122594,1386736607.3144
7,"SCAL",57,"sequential",1,0.928559401538223,9,5,160033713.724382,9973258.72922035,1336429118.66389
7,"SCAL",58,"sequential",1,0.85108856591396,3,1,214027919.421015,1.11758708953857e-08,1224929218.49167
7,"SCAL",59,"sequential",1,0.801715940935537,2,5,143744865.550108,8030475.28675535,1153869667.99147
7,"SCAL",60,"sequential",1,0.919489887356758,8,3,163661483.997435,9301989.7379359,1323375820.37821
7,"SCAL",61,"sequential",1,0.885873043863103,2,3,159510171.059373,8761772.81085611,1274992778.37997
7,"SCAL",62,"sequential",3,0.925691652763635,3,1,598964236.451713,8789442.26278493,3996905133.72018
7,"SCAL",63,"sequential",1,0.842960529169068,9,1,147133387.532588,8850818.48546426,1213230941.60658
7,"SCAL",64,"sequential",3,0.802419206313789,3,5,560989436.034556,0,3464645528.06136
7,"SCAL",65,"sequential",1,0.867165165999904,9,3,150938395.645153,9149853.68788289,1248067465.16536
7,"SCAL",66,"sequential",1,0.970994436880574,3,7,236930745.506835,4737855.01725763,1397503743.28037
7,"SCAL",67,"sequential",1,0.898396918084472,7,6,174731775.55129,13685399.8100704,1293017764.35308
7,"SCAL",68,"sequential",3,0.979377462156117,3,4,640830339.302857,14604446.7751182,4228707037.22457
7,"SCAL",69,"sequential",1,0.978149949386716,7,2,187957609.847545,15139912.4246016,1407802314.65483
7,"SCAL",70,"sequential",3,0.986102250264958,7,5,452109436.90834,29522581.5843022,4257742991.08152
7,"SCAL",71,"sequential",1,0.859138371609151,1,3,216049208.429188,0,1236514901.33847
7,"SCAL",72,"sequential",3,0.89369927267544,3,3,578176861.882684,8517695.22250625,3858770034.59438
7,"SCAL",73,"sequential",1,0.985778388474137,1,3,247841865.601711,10675.9719384611,1418781545.6114
7,"SCAL",74,"sequential",1,0.880084059992805,8,5,157811250.884231,8773488.05328995,1266660983.34464
7,"SCAL",75,"sequential",1,0.894197685690597,5,1,224761012.686402,10675.9719384573,1286974019.13019
7,"SCAL",76,"sequential",1,0.867560522956774,7,1,198955908.259442,3235021.09142358,1248636482.66554
